D70,Rrup,Mw,Vs30,zh,
1.170042734,60.25447061,4.8,138.1374,1190,28
17.66861624,44.39668072,4.8,99.70285,1191,28
8.467561632,56.18859322,4.8,396.2268,1192,28
1.392982412,37.04995591,4.8,399.9957,1193,28
5.858549308,31.38554181,4.8,199.3158,1194,28
5.940277771,49.14569707,4.8,360.4274,1195,28
3.907480006,51.3761134,4.8,443.9416,1196,28
3.487749991,74.40015937,4.8,323.0094,1197,28
3.994295933,70.36366567,4.8,369.3285,1198,28
3.128226335,98.81386999,4.8,253.933,1199,28
5.414342065,80.58944799,4.8,321.4917,1200,28
7.237920972,75.27397066,4.8,278.458,1201,28
9.393444523,95.00299477,4.8,293.7617,1202,28
3.422236111,21.67411842,4.8,430.6437,1203,28
9.625263633,31.25994458,4.8,298.2384,1204,28
6.33361666,62.06889663,4.8,264.1159,1205,28
6.434438592,86.0501581,4.8,303.7069,1206,28
10.78332045,120.8158096,4.9,206.55794,1207,29
16.22089393,112.3873018,4.9,248.68715,1208,29
14.84754525,98.94114581,4.9,275.56555,1209,29
13.94284763,87.64659005,4.9,290.70941,1210,29
11.10264383,93.95445982,4.9,185.37057,1211,29
22.52892585,90.47334225,4.9,171.66423,1212,29
12.29958536,78.68772789,4.9,166.97049,1213,29
14.2266651,80.94921819,4.9,255.86218,1214,29
11.92998324,70.4364606,4.9,389.23804,1215,29
17.5970651,80.63694146,4.9,144.11224,1216,29
3.84899987,71.00107865,4.9,165.19353,1217,29
6.93486842,88.60727007,4.9,307.31921,1218,29
10.24144521,109.6731953,4.9,136.088,1219,29
5.6757026,107.0217957,4.9,119.6667,1220,29
14.21928268,93.47055045,4.9,262.0394,1221,29
6.670547204,113.2325636,4.9,382.2518,1222,29
3.272613634,123.13386,4.9,138.1374,1223,29
2.057425576,118.5157384,4.9,375.5872,1224,29
17.02454111,127.191038,4.9,309.6915,1225,29
9.088916327,139.7763353,4.9,459.312,1226,29
12.7386891,128.0552969,4.9,278.458,1227,29
12.87716972,105.8208447,4.9,430.6437,1228,29
9.436657247,160.3316143,4.9,303.7069,1229,29
10.71527881,66.63388057,5.1,363.31973,1230,30
6.84,60.02094937,5.1,206.55794,1231,30
8.823570706,66.45283639,5.1,336.31079,1232,30
8.717981418,52.67357643,5.1,243.66833,1233,30
9.994648568,48.01659344,5.1,248.68715,1234,30
4.24348913,56.64924947,5.1,127.1408,1235,30
4.063569859,41.92552246,5.1,131.13963,1236,30
8.193534036,49.54991259,5.1,245.74942,1237,30
9.839171713,37.87041081,5.1,228.96497,1238,30
9.33255592,32.49927977,5.1,275.56555,1239,30
9.071416648,22.92962325,5.1,290.70941,1240,30
9.736097781,36.70529724,5.1,185.37057,1241,30
15.60449935,43.97011316,5.1,171.66423,1242,30
5.615692299,20.88517553,5.1,166.97049,1243,30
9.508154395,31.99159225,5.1,255.86218,1244,30
5.455153527,28.67637668,5.1,389.23804,1245,30
11.40789201,38.98553496,5.1,165.19353,1246,30
9.760235653,48.5813611,5.1,307.31921,1247,30
6.122295321,45.06768454,5.1,215.21594,1248,30
7.25002069,93.70565146,5.1,274.122,1249,30
10.32598664,84.62248719,5.1,270.7708,1250,30
10.74924183,71.44941638,5.1,281.2124,1251,30
13.72963583,70.79000404,5.1,258.5682,1252,30
7.665924602,103.1914069,5.1,243.39799,1253,31
3.42994169,113.0039173,5.1,363.31973,1254,31
13.21703446,105.2445065,5.1,206.55794,1255,31
8.904998596,84.32402037,5.1,336.31079,1256,31
9.363460899,97.78898416,5.1,243.66833,1257,31
10.84938708,104.8281239,5.1,248.68715,1258,31
9.459154296,100.4248535,5.1,245.74942,1259,31
15.11497933,115.7537111,5.1,275.56555,1260,31
5.487604213,77.83867273,5.1,209.85481,1261,31
6.610083207,75.15337752,5.1,576.61603,1262,31
6.939020104,141.1150958,5.1,584.48499,1263,31
14.79499916,128.7903228,5.1,416.52783,1264,31
13.58069954,114.9504022,5.1,278.27405,1265,31
10.6374339,127.1690293,5.1,274.86993,1266,31
2.471234509,71.15738933,5.1,228.0233,1267,31
8.935636519,64.15680562,5.1,432.8886,1268,31
5.834646519,59.1399327,5.1,274.5092,1269,31
2.012784141,60.81141509,5.1,333.0297,1270,31
3.864181673,66.58871741,5.1,265.5409,1271,31
4.269496457,59.47886797,5.1,420.4355,1272,31
3.596957047,58.08259234,5.1,307.42,1273,31
5.344717018,81.84381881,5.1,522.9963,1274,31
16.17800359,103.8323224,5.1,272.6518,1275,31
9.960722865,86.62591093,5.1,203.2111,1276,31
8.389159672,82.22718521,5.1,238.2027,1277,31
12.87414463,70.32655166,5.1,246.7284,1278,31
9.684704435,66.5572279,5.1,274.122,1279,31
6.555028604,80.15506566,5.1,270.7708,1280,31
11.47658486,95.15735192,5.1,218.1334,1281,31
6.849408734,97.01142101,5.1,281.2124,1282,31
8.198731609,83.65781526,5.1,258.5682,1283,31
7.223738644,77.65491081,5.1,291.7127,1284,31
22.86238833,108.5869371,5.1,89.19601,1285,31
8.621038221,151.5423881,5.1,259.5523,1286,31
20.71186134,109.6729029,5.1,156.3224,1287,31
8.759720315,91.86314422,5.1,487.2012,1288,31
9.684534062,106.2944542,5.1,353.3482,1289,31
9.257321427,92.48601555,5.1,253.6669,1290,31
5.303725106,79.42919451,5.1,478.8921,1291,31
10.82953369,87.44520294,5.1,629.692,1292,31
7.192621219,95.48001133,5.1,309.0803,1293,31
7.525317269,102.9991604,5.1,256.9584,1294,31
14.27287637,121.3202235,5.1,523.1513,1295,31
10.39773052,94.00904078,5.1,377.0819,1296,31
2.668932371,77.75141694,5.1,363.2759,1297,31
5.698841988,69.95778337,5.1,421.7628,1298,31
7.269154009,56.06741864,4.8,243.39799,1299,32
2.260973242,64.98403796,4.8,363.31973,1300,32
8.317716033,67.40343361,4.8,206.55794,1301,32
10.04066731,83.54038067,4.8,336.31079,1302,32
6.386109927,78.13025329,4.8,243.66833,1303,32
9.019789355,77.76049142,4.8,248.68715,1304,32
7.001835474,104.6981128,4.8,584.48499,1305,32
7.750509661,118.7994417,4.8,477.51245,1306,32
3.599444402,104.3140724,4.8,394.61996,1307,32
2.068090907,60.571655,4.8,278.27405,1308,32
3.570546177,70.19751379,4.8,274.86993,1309,32
6.689095604,96.9650414,4.8,410.40256,1310,32
4.888353506,101.8160684,4.8,228.0233,1311,32
10.39663407,115.177259,4.8,432.8886,1312,32
11.59351543,104.5997985,4.8,274.5092,1313,32
2.597691283,88.56782744,4.8,333.0297,1314,32
4.924794412,70.94719509,4.8,265.5409,1315,32
10.78795625,82.0761587,4.8,420.4355,1316,32
5.236563759,90.80785298,4.8,307.42,1317,32
9.36,58.58455437,4.8,522.9963,1318,32
4.585095419,54.62432511,4.8,272.6518,1319,32
6.255173858,54.90720332,4.8,203.2111,1320,32
11.88881828,58.0618284,4.8,238.2027,1321,32
8.732594116,67.69229001,4.8,246.7284,1322,32
7.382303164,79.87358094,4.8,274.122,1323,32
5.975449774,62.71188767,4.8,270.7708,1324,32
2.075716744,53.79459006,4.8,218.1334,1325,32
6.464858854,61.21831541,4.8,281.2124,1326,32
8.514881091,71.5451545,4.8,258.5682,1327,32
5.865875894,91.24163093,4.8,291.7127,1328,32
6.381222453,92.24069666,4.8,343.7977,1329,32
4.650548355,66.15878672,4.8,298.9396,1330,32
7.601545895,54.54214161,4.8,89.19601,1331,32
2.381680079,83.90465391,4.8,259.5523,1332,32
6.529732001,73.77669932,4.8,242.8009,1333,32
2.244058823,87.41225897,4.8,821.5139,1334,32
3.842212904,66.35674687,4.8,661.4196,1335,32
6.91843913,55.80845215,4.8,156.3224,1336,32
11.68633818,60.25176761,4.8,146.4362,1337,32
6.307432124,63.91162007,4.8,120.869,1338,32
6.69925369,94.05765197,4.8,353.3482,1339,32
4.315831322,99.66831873,4.8,432.5877,1340,32
1.968374964,93.19274062,4.8,253.6669,1341,32
11.8857057,93.01021454,4.8,478.8921,1342,32
8.933991269,72.94996672,4.8,629.692,1343,32
6.461702562,72.2589037,4.8,309.0803,1344,32
5.461053012,86.18575988,4.8,256.9584,1345,32
8.455365161,85.39289718,4.8,523.1513,1346,32
1.093617849,63.63597779,4.8,386.0611,1347,32
10.61576187,56.14171559,4.8,377.0819,1348,32
7.228941831,65.97929551,4.8,363.2759,1349,32
7.377235254,77.49077754,4.8,421.7628,1350,32
6.994369164,80.19498081,4.8,253.933,1351,32
11.13117244,70.94767018,4.8,293.7617,1352,32
23.95048643,187.1068453,6.2,243.39799,1353,33
22.78999781,175.95483,6.2,206.55794,1354,33
30.23650112,156.5433293,6.2,243.66833,1355,33
17.6560981,164.7392544,6.2,248.68715,1356,33
31.71208918,162.7960012,6.2,275.56555,1357,33
16.56920034,126.8766055,6.2,432.8886,1358,33
21.95026879,144.136972,6.2,333.0297,1359,33
16.15034984,134.2179875,6.2,274.122,1360,33
23.78034483,173.550362,6.2,281.2124,1361,33
24.15,150.7758226,6.2,258.5682,1362,33
15.10513158,125.6518494,6.2,291.7127,1363,33
27.58752435,190.3610393,6.2,377.0819,1364,33
19.32757615,152.1455072,6.8,243.39799,1365,34
23.49848506,154.288074,6.8,363.31973,1366,34
12.86506899,141.6630232,6.8,206.55794,1367,34
18.46362911,104.0206486,6.8,336.31079,1368,34
15.24666521,88.06705538,6.8,480.68826,1369,34
24.09238469,122.569601,6.8,243.66833,1370,34
15.36290012,131.0584288,6.8,248.68715,1371,34
39.69483342,159.2713815,6.8,127.1408,1372,34
26.94524819,145.7824846,6.8,131.13963,1373,34
19.40160818,106.8147693,6.8,245.74942,1374,34
28.3346784,117.2633082,6.8,228.96497,1375,34
26.79345442,130.6200313,6.8,275.56555,1376,34
27.85457054,156.4811652,6.8,185.37057,1377,34
38.34183094,171.9805621,6.8,171.66423,1378,34
29.92661692,144.5328652,6.8,166.97049,1379,34
33.09376981,165.1064797,6.8,255.86218,1380,34
37.51991471,193.9351817,6.8,144.11224,1381,34
42.98527655,179.8490945,6.8,307.31921,1382,34
28.62129976,146.4139236,6.8,215.21594,1383,34
20.38548748,102.2243754,6.8,209.85481,1384,34
17.40341346,122.4540448,6.8,576.61603,1385,34
20.58594423,197.0629688,6.8,416.52783,1386,34
27.21223806,178.3456595,6.8,278.27405,1387,34
24.59926828,193.2621242,6.8,274.86993,1388,34
15.07863389,122.763993,6.8,228.0233,1389,34
11.17802308,94.89887607,6.8,432.8886,1390,34
12.73491657,93.71245556,6.8,274.5092,1391,34
15.64234637,109.7444532,6.8,333.0297,1392,34
14.23640404,119.7944307,6.8,265.5409,1393,34
11.91941693,102.197408,6.8,420.4355,1394,34
14.64,90.79247344,6.8,307.42,1395,34
15.00635532,140.1736097,6.8,522.9963,1396,34
41.37491511,163.8121067,6.8,272.6518,1397,34
10.77672492,141.5791317,6.8,203.2111,1398,34
19.09543401,131.4858843,6.8,238.2027,1399,34
17.51054539,114.7670176,6.8,246.7284,1400,34
12.76220984,98.60269895,6.8,274.122,1401,34
15.06653909,123.4485605,6.8,270.7708,1402,34
23.74923999,147.3978709,6.8,218.1334,1403,34
15.83729144,138.6835711,6.8,281.2124,1404,34
21.31178547,115.7524272,6.8,258.5682,1405,34
10.34255288,90.90759043,6.8,291.7127,1406,34
34.80735411,180.1214606,6.8,136.088,1407,34
35.68717417,190.0513222,6.8,119.6667,1408,34
45.54169079,165.2755222,6.8,89.19601,1409,34
29.13651832,161.9991438,6.8,156.3224,1410,34
33.13151068,172.1966746,6.8,146.4362,1411,34
26.64851778,168.5315523,6.8,120.869,1412,34
28.1856169,190.2422146,6.8,298.5533,1413,34
18.8202763,151.0688634,6.8,487.2012,1414,34
17.88263963,173.6523339,6.8,353.3482,1415,34
22.69295045,197.2636623,6.8,432.5877,1416,34
17.47349994,156.6437282,6.8,253.6669,1417,34
19.52476888,139.1786733,6.8,478.8921,1418,34
26.99729616,152.1967161,6.8,629.692,1419,34
22.28754585,161.8055353,6.8,309.0803,1420,34
14.94578201,170.5768933,6.8,256.9584,1421,34
20.17805739,191.0926394,6.8,523.1513,1422,34
18.35187184,155.1539174,6.8,377.0819,1423,34
15.13010245,138.2457407,6.8,363.2759,1424,34
8.681445732,128.1376932,6.8,421.7628,1425,34
30.18693757,174.5707464,6.8,293.7617,1426,34
12.03042809,132.7510231,5.1,243.39799,1427,35
8.246478036,133.5371338,5.1,206.55794,1428,35
12.56932775,104.8126944,5.1,336.31079,1429,35
11.35306126,122.5299455,5.1,243.66833,1430,35
9.12969879,130.9430011,5.1,248.68715,1431,35
7.469993307,59.71565568,5.1,209.85481,1432,35
7.831896322,72.825878,5.1,576.61603,1433,35
7.28381768,162.8722878,5.1,584.48499,1434,35
12.51913735,174.8481228,5.1,394.61996,1435,35
10.27174766,156.1744807,5.1,416.52783,1436,35
6.374096014,156.0498259,5.1,274.86993,1437,35
8.043226964,74.49121326,5.1,228.0233,1438,35
1.625607579,55.05502952,5.1,432.8886,1439,35
3.630908977,57.30801091,5.1,274.5092,1440,35
2.735324478,86.09624634,5.1,265.5409,1441,35
6.344556722,73.60568559,5.1,420.4355,1442,35
5.3427521,67.48114125,5.1,307.42,1443,35
8.86005079,113.6295499,5.1,203.2111,1444,35
9.287281626,108.4797196,5.1,238.2027,1445,35
7.259442127,92.59037304,5.1,246.7284,1446,35
3.61040164,84.26014823,5.1,274.122,1447,35
6.332582412,105.395113,5.1,270.7708,1448,35
9.390591036,123.7720909,5.1,218.1334,1449,35
9.880941251,125.1097518,5.1,281.2124,1450,35
8.204876599,107.5271123,5.1,258.5682,1451,35
7.340572185,93.64828383,5.1,291.7127,1452,35
4.019328302,182.6564658,5.1,259.5523,1453,35
4.065931628,190.2155311,5.1,821.5139,1454,35
14.19492163,98.10817256,5.1,487.2012,1455,35
9.301999785,122.7630942,5.1,353.3482,1456,35
12.03514852,105.9543396,5.1,253.6669,1457,35
7.29958903,89.90228768,5.1,478.8921,1458,35
8.336018234,107.9831172,5.1,629.692,1459,35
6.383964286,117.5404941,5.1,309.0803,1460,35
7.229412148,121.6603958,5.1,256.9584,1461,35
6.377334867,144.3754677,5.1,523.1513,1462,35
6.176762906,132.87833,5.1,386.0611,1463,35
7.336661366,120.9833756,5.1,377.0819,1464,35
7.136315576,99.73245433,5.1,363.2759,1465,35
4.446594202,86.37328154,5.1,421.7628,1466,35
11.01505788,149.1911002,5.7,243.39799,1467,36
13.29242642,147.870514,5.7,206.55794,1468,36
14.4288773,115.9533278,5.7,336.31079,1469,36
19.00725125,134.7303985,5.7,243.66833,1470,36
16.30776502,143.3789829,5.7,248.68715,1471,36
13.77036673,61.18012151,5.7,209.85481,1472,36
10.01090406,83.69573175,5.7,576.61603,1473,36
17.86841907,173.7659309,5.7,416.52783,1474,36
12.91200604,173.7896433,5.7,274.86993,1475,36
13.56445355,87.84284821,5.7,228.0233,1476,36
12.4249507,63.21135138,5.7,432.8886,1477,36
8.120018473,68.47410462,5.7,274.5092,1478,36
8.184228736,85.536126,5.7,333.0297,1479,36
5.607717896,102.9689365,5.7,265.5409,1480,36
8.292617198,88.55497302,5.7,420.4355,1481,36
9.25929803,80.24288171,5.7,307.42,1482,36
11.46463257,124.6809351,5.7,522.9963,1483,36
13.81163278,131.0427982,5.7,203.2111,1484,36
12.6,125.1147598,5.7,238.2027,1485,36
23.63921318,108.3666733,5.7,246.7284,1486,36
7.33,97.61394416,5.7,274.122,1487,36
10.23470566,121.0662978,5.7,270.7708,1488,36
14.95808477,140.7763703,5.7,218.1334,1489,36
10.04557614,140.4428063,5.7,281.2124,1490,36
11.97372123,121.168173,5.7,258.5682,1491,36
10.78096471,103.2425929,5.7,291.7127,1492,36
19.60802387,199.8211145,5.7,259.5523,1493,36
16.25983395,111.1433571,5.7,487.2012,1494,36
12.80970726,138.5530344,5.7,353.3482,1495,36
14.41110683,121.4737873,5.7,253.6669,1496,36
9.953089972,105.1467645,5.7,478.8921,1497,36
12.53315603,135.144937,5.7,309.0803,1498,36
12.30766428,138.2312037,5.7,256.9584,1499,36
14.10862502,138.9627324,5.7,377.0819,1500,36
12.29859748,117.4476916,5.7,363.2759,1501,36
10.85013364,103.2769555,5.7,421.7628,1502,36
29.15047169,151.1047012,6.2,127.1408,1503,37
20.59171678,151.8231236,6.2,185.37057,1504,37
33.5286564,136.3587294,6.2,171.66423,1505,37
13.09499141,119.4588292,6.2,144.11224,1506,37
17.97438177,142.3324741,6.2,165.19353,1507,37
22.10044117,128.8859778,6.2,307.31921,1508,37
26.17265749,193.2131965,6.2,343.87286,1509,37
29.9679729,176.4333039,6.2,278.27405,1510,37
19.42548584,165.3348335,6.2,390.56384,1511,37
15.37488862,152.8470492,6.2,762.54822,1512,37
20.49909266,143.9306454,6.2,410.40256,1513,37
13.83538941,129.328242,6.2,136.088,1514,37
18.86498078,118.4612608,6.2,119.6667,1515,37
16.97455449,111.2889017,6.2,615.7157,1516,37
17.460756,102.8622796,6.2,262.0394,1517,37
21.03518481,105.1712126,6.2,458.2165,1518,37
18.38216255,112.8287801,6.2,382.2518,1519,37
15.66470874,102.1634354,6.2,381.2995,1520,37
11.55545326,108.2071167,6.2,343.7977,1521,37
6.47350755,100.2163189,6.2,138.1374,1522,37
21.21637575,92.1356349,6.2,375.5872,1523,37
12.53006784,102.6189327,6.2,670.2175,1524,37
14.64174853,85.79699488,6.2,473.4697,1525,37
14.80357389,74.17291542,6.2,99.70285,1526,37
11.66533326,77.27033805,6.2,396.2268,1527,37
18.1868359,171.2224158,6.2,456.5407,1528,37
16.80819443,161.9601722,6.2,376.7256,1529,37
20.05786629,136.882291,6.2,295.9659,1530,37
15.73661336,135.6840816,6.2,185,1531,37
16.56043478,119.7382532,6.2,300.8308,1532,37
11.39940788,90.99855164,6.2,457.6144,1533,37
46.350411,169.9689807,6.2,89.19601,1534,37
19.65389274,148.8703501,6.2,259.5523,1535,37
17.87669433,135.5383179,6.2,821.5139,1536,37
29.88377486,164.9552147,6.2,156.3224,1537,37
27.36054093,144.2153095,6.2,325.5844,1538,37
26.34446242,153.4394494,6.2,146.4362,1539,37
40.81292442,150.1046324,6.2,120.869,1540,37
21.07987192,134.1963189,6.2,298.5533,1541,37
15.49762562,128.8324379,6.2,346.2746,1542,37
6.576245129,61.43601204,6.2,399.9957,1543,37
2.060849339,54.59012247,6.2,309.6915,1544,37
4.78,47.57179575,6.2,199.3158,1545,37
2.851806445,32.28920566,6.2,486.1633,1546,37
4.162066794,27.03889268,6.2,211.9324,1547,37
3.848779027,30.14871665,6.2,576.5403,1548,37
5.315712558,43.29746231,6.2,459.312,1549,37
8.953982354,45.00049719,6.2,360.4274,1550,37
7.790892118,55.07961069,6.2,443.9416,1551,37
13.01276297,65.35087267,6.2,314.4844,1552,37
8.960825855,45.21232609,6.2,323.0094,1553,37
7.338991756,37.58020728,6.2,369.3285,1554,37
7.512988753,28.59032763,6.2,130.5803,1555,37
2.658683885,24.58562496,6.2,375.2507,1556,37
7.22485986,49.18693375,6.2,529.2412,1557,37
2.147184203,21.86429272,6.2,224.2975,1558,37
6.301610905,35.93746957,6.2,308.4477,1559,37
3.564393357,26.42403502,6.2,302.2495,1560,37
3.899230693,44.90097013,6.2,662.6323,1561,37
18.33938658,117.5018834,6.2,350.0002,1562,37
15.46415856,112.6596427,6.2,463.8018,1563,37
19.37614513,125.3186518,6.2,253.933,1564,37
19.25294263,116.8850547,6.2,321.4917,1565,37
16.39089076,113.6842875,6.2,278.458,1566,37
10.06025845,128.3253034,6.2,306.3208,1567,37
30.20368686,140.4623281,6.2,293.7617,1568,37
15.36486251,75.87032905,6.2,430.6437,1569,37
5.304809139,80.90450698,6.2,298.2384,1570,37
6.835605313,77.0939709,6.2,264.1159,1571,37
15.63198004,112.1558146,6.2,540.6636,1572,37
13.61712158,110.3191016,6.2,1044.785,1573,37
10.08078866,93.75428086,6.2,303.7069,1574,37
12.47597692,74.90516402,6.2,455.1924,1575,37
12.40967365,96.87854211,6.2,384.4722,1576,37
17.48392118,90.07135617,6.2,186.1839,1577,37
11.76581489,70.92722072,6.2,420.9702,1578,37
6.68892368,51.02839605,6.2,403.4972,1579,37
11.01818497,68.01747775,6.2,526.4553,1580,37
10.49743778,73.30797267,6.2,260.7138,1581,37
19.90653159,104.6786894,6.2,537.7812,1582,37
11.61712099,89.42538947,5.1,243.39799,1583,38
12.97796209,100.175185,5.1,363.31973,1584,38
10.8332359,102.8893957,5.1,206.55794,1585,38
14.78495857,114.9863981,5.1,336.31079,1586,38
15.24155832,112.5209718,5.1,243.66833,1587,38
15.2490262,112.9656074,5.1,248.68715,1588,38
12.09824781,138.4704246,5.1,307.31921,1589,38
14.74820667,139.2324628,5.1,209.85481,1590,38
2.894252926,116.9245519,5.1,576.61603,1591,38
13.20332155,102.0258201,5.1,584.48499,1592,38
14.70811341,114.2625617,5.1,477.51245,1593,38
12.73170452,103.2820293,5.1,394.61996,1594,38
12.43774095,118.2025227,5.1,351.03799,1595,38
11.43481526,86.03107858,5.1,416.52783,1596,38
5.262014823,80.49778728,5.1,278.27405,1597,38
6.746021049,84.46203045,5.1,274.86993,1598,38
6.958275648,108.5067054,5.1,228.0233,1599,38
9.522499672,125.0693039,5.1,432.8886,1600,38
12.76999608,117.5404148,5.1,274.5092,1601,38
3.131277694,102.5872881,5.1,333.0297,1602,38
4.220094786,91.04425977,5.1,265.5409,1603,38
12.84873924,102.2276995,5.1,420.4355,1604,38
7.366715686,110.8796222,5.1,307.42,1605,38
5.5448174,81.59833596,5.1,522.9963,1606,38
2.544523531,79.72500991,5.1,272.6518,1607,38
3.792940812,82.76589664,5.1,203.2111,1608,38
8.792132847,87.95727989,5.1,238.2027,1609,38
6.853466276,94.60013754,5.1,246.7284,1610,38
7.071067812,106.1278655,5.1,274.122,1611,38
9.612320219,93.5675134,5.1,270.7708,1612,38
7.591468896,85.04210155,5.1,218.1334,1613,38
11.49636899,95.73166033,5.1,281.2124,1614,38
13.82443489,103.8506879,5.1,258.5682,1615,38
12.72202028,120.0504508,5.1,291.7127,1616,38
15.79852525,120.0124624,5.1,343.7977,1617,38
6.054403356,129.9334279,5.1,138.1374,1618,38
14.2099437,150.8847062,5.1,99.70285,1619,38
8.932496851,85.93622345,5.1,298.9396,1620,38
13.96474132,83.22477854,5.1,89.19601,1621,38
11.9290402,98.46873956,5.1,259.5523,1622,38
6.761656602,93.30085572,5.1,242.8009,1623,38
8.315166865,104.2942665,5.1,821.5139,1624,38
4.130496338,88.91785364,5.1,661.4196,1625,38
11.6984187,87.61317946,5.1,156.3224,1626,38
9.979253479,93.83692423,5.1,325.5844,1627,38
19.74485756,91.45031122,5.1,146.4362,1628,38
12.33050283,97.23292946,5.1,120.869,1629,38
16.3838335,163.9183348,5.1,399.9957,1630,38
11.98872804,94.54030223,5.1,353.3482,1631,38
12.41426599,97.72353311,5.1,432.5877,1632,38
10.3278749,95.85529945,5.1,253.6669,1633,38
7.004998216,98.63719495,5.1,478.8921,1634,38
9.048209768,83.65461839,5.1,629.692,1635,38
4.393768314,82.08658241,5.1,309.0803,1636,38
2.391652149,89.35335606,5.1,256.9584,1637,38
10.09422607,88.52243541,5.1,523.1513,1638,38
4.594736119,78.77692152,5.1,386.0611,1639,38
6.189927302,78.56174332,5.1,377.0819,1640,38
4.968520907,83.44536457,5.1,363.2759,1641,38
12.01515293,91.16248392,5.1,421.7628,1642,38
3.839531221,105.3665834,5.1,253.933,1643,38
14.25299968,114.0369622,5.1,321.4917,1644,38
21.79933715,190.9222521,5.1,430.6437,1645,38
16.78957117,131.5222645,5.1,303.7069,1646,38
17.04563874,137.7402468,5.1,384.4722,1647,38
28.47772463,120.429861,7.8,363.31973,1648,39
17.24775638,107.817197,7.8,206.55794,1649,39
12.27672595,57.28887888,7.8,480.68826,1650,39
22.80380889,88.87408043,7.8,243.66833,1651,39
31.8053769,125.1776403,7.8,127.1408,1652,39
32.30569609,111.8327299,7.8,131.13963,1653,39
32.01590855,108.9384033,7.8,290.70941,1654,39
39.0047997,138.2269767,7.8,171.66423,1655,39
24.22425437,112.8115728,7.8,166.97049,1656,39
31.90697103,131.9958112,7.8,255.86218,1657,39
29.2634106,127.7356006,7.8,389.23804,1658,39
38.33760556,160.9004894,7.8,144.11224,1659,39
33.96915218,143.6378913,7.8,165.19353,1660,39
53.26958607,172.0280612,7.8,743.37653,1661,39
47.9331764,146.1822579,7.8,307.31921,1662,39
31.87943381,92.87726134,7.8,209.85481,1663,39
19.93439239,186.8379705,7.8,584.48499,1664,39
27.87230884,194.8457443,7.8,394.61996,1665,39
34.66563284,195.706752,7.8,292.66544,1666,39
22.01292348,182.9193118,7.8,346.97205,1667,39
24.77332234,162.8909092,7.8,274.86993,1668,39
17.09641775,177.6939579,7.8,359.18896,1669,39
26.23183181,192.8691167,7.8,264.42551,1670,39
22.85476099,199.9159098,7.8,410.40256,1671,39
16.47757264,103.7895691,7.8,228.0233,1672,39
13.52920914,74.22624704,7.8,274.5092,1673,39
15.70239472,110.5408752,7.8,522.9963,1674,39
16.41545004,84.10273083,7.8,246.7284,1675,39
22.01192631,115.1264254,7.8,218.1334,1676,39
16.87227015,105.2971331,7.8,281.2124,1677,39
34.35860154,145.9564682,7.8,136.088,1678,39
41.76261486,155.90752,7.8,119.6667,1679,39
45.00838589,162.9124669,7.8,615.7157,1680,39
43.21314036,173.3415236,7.8,262.0394,1681,39
43.84779242,168.6835937,7.8,458.2165,1682,39
46.77036241,162.5499133,7.8,382.2518,1683,39
45.90443116,171.9762154,7.8,381.2995,1684,39
30.0373351,174.8487259,7.8,343.7977,1685,39
30.76492646,177.1878957,7.8,138.1374,1686,39
34.07012768,183.0108695,7.8,375.5872,1687,39
35.69068506,187.8636346,7.8,670.2175,1688,39
36.24644534,192.5761201,7.8,473.4697,1689,39
32.3916764,176.8823485,7.8,316.2039,1690,39
37.30042895,159.5522264,7.8,298.9396,1691,39
53.32192232,133.0582777,7.8,89.19601,1692,39
24.90992774,170.6040484,7.8,242.8009,1693,39
22.22856271,187.6883159,7.8,821.5139,1694,39
24.25355232,159.4528908,7.8,661.4196,1695,39
30.36208162,129.0777455,7.8,156.3224,1696,39
32.83654824,153.1183658,7.8,325.5844,1697,39
29.09092642,134.8182647,7.8,120.869,1698,39
28.32013418,168.0393068,7.8,735.3477,1699,39
32.47284404,156.6318323,7.8,298.5533,1700,39
21.35177744,172.6827398,7.8,432.5877,1701,39
25.91568251,126.1065229,7.8,629.692,1702,39
14.88033938,146.0930373,7.8,256.9584,1703,39
30.69498982,188.1954034,7.8,350.0002,1704,39
30.25459965,185.5002465,7.8,463.8018,1705,39
28.76991484,171.5113244,7.8,253.933,1706,39
41.69716057,166.6500382,7.8,321.4917,1707,39
37.12541582,167.3856945,7.8,278.458,1708,39
43.91455795,156.1189331,7.8,306.3208,1709,39
13.88650064,150.9149967,6.2,243.39799,1710,40
5.962038242,175.0333614,6.2,206.55794,1711,40
14.93485855,192.1290852,6.2,243.66833,1712,40
14.25789255,191.1325845,6.2,248.68715,1713,40
9.814998726,52.74869208,6.2,584.48499,1714,40
6.11214365,32.82578376,6.2,477.51245,1715,40
9.719583324,48.37722975,6.2,394.61996,1716,40
6.505828156,33.48261115,6.2,343.87286,1717,40
12.20775573,45.06402503,6.2,353.92551,1718,40
7.244052733,46.66289011,6.2,351.03799,1719,40
12.90060464,60.55750489,6.2,292.66544,1720,40
12.66996448,82.27754047,6.2,416.52783,1721,40
15.39757773,108.6703253,6.2,278.27405,1722,40
10.19281119,93.8189283,6.2,274.86993,1723,40
12.13270374,74.40850966,6.2,264.42551,1724,40
9.149360633,62.9926102,6.2,390.56384,1725,40
17.32916617,158.2806285,6.2,333.0297,1726,40
7.625640957,150.5802586,6.2,265.5409,1727,40
9.859006035,168.5854444,6.2,420.4355,1728,40
26.92190186,134.9527071,6.2,522.9963,1729,40
