D70,r,m,v,,
22.66533918,0.992833733,-0.257142857,0.252904627,2897,65
20.9824784,0.882181013,-0.257142857,0.1505641,2898,65
6.35,0.837656366,-0.257142857,0.161113121,2899,65
16.14391526,0.911494605,-0.257142857,-0.304722048,2900,65
12.5097522,0.864167501,-0.257142857,0.156196007,2901,65
19.01579344,0.858454955,-0.257142857,0.252140096,2902,65
8.14081077,0.581220482,-0.257142857,0.34545599,2903,65
4.082499235,0.524552719,-0.257142857,0.179895561,2904,65
1.915358974,0.458359704,-0.257142857,-0.105241991,2905,65
2.203724121,0.280327867,-0.257142857,0.471685753,2906,65
1.602029962,0.247671335,-0.257142857,-0.065529269,2907,65
3.04412549,0.334267151,-0.257142857,0.582004954,2908,65
1.599874995,0.452858581,-0.257142857,0.434924784,2909,65
10.12381351,0.485034428,-0.257142857,0.278059149,2910,65
11.98462348,0.555570967,-0.257142857,0.41290199,2911,65
14.98509259,0.616386953,-0.257142857,0.189832553,2912,65
11.17597423,0.511867945,-0.257142857,0.207138658,2913,65
11.97779195,0.451435853,-0.257142857,0.293844078,2914,65
9.210043431,0.380535652,-0.257142857,-0.378872745,2915,65
3.543726852,0.340137842,-0.257142857,0.304136945,2916,65
10.4486267,0.54776297,-0.257142857,0.526618487,2917,65
5.019960159,0.393773154,-0.257142857,0.177291688,2918,65
5.402221765,0.315587073,-0.257142857,0.164157307,2919,65
5.925073839,0.518863227,-0.257142857,0.672055476,2920,65
11.15251093,0.841915215,-0.257142857,0.051455923,2921,65
22.99491248,0.813659645,-0.257142857,0.204091338,2922,65
20.48798672,0.846638577,-0.257142857,0.172814635,2923,65
9.749379467,0.62703328,-0.257142857,0.393224514,2924,65
2.185955169,0.646293898,-0.257142857,0.155513189,2925,65
4.20021428,0.612893634,-0.257142857,0.076895605,2926,65
16.98195513,0.758210113,-0.257142857,0.540434533,2927,65
17.03182903,0.80237111,-0.257142857,0.966678518,2928,65
13.51767732,0.74441076,-0.257142857,0.167269692,2929,65
18.8098538,0.669865806,-0.257142857,0.429095339,2930,65
15.87390311,0.760347695,-0.257142857,0.31984501,2931,65
8.842137751,0.738152873,-0.257142857,-0.149340775,2932,65
14.0632002,0.65763912,-0.257142857,0.378524607,2933,65
6.276957862,0.556023459,-0.257142857,0.35109535,2934,65
8.335646346,0.671633173,-0.257142857,0.068506999,2935,65
13.20037878,0.913501565,-0.2,0.024039586,2936,66
15.54972669,0.939252491,-0.2,0.283230671,2937,66
12.10855896,0.919776514,-0.2,-0.082149165,2938,66
13.29238504,0.848010582,-0.2,0.233249123,2939,66
13.15290082,0.895146242,-0.2,0.024757839,2940,66
10.85939225,0.915302211,-0.2,0.0379493,2941,66
16.73371746,0.888660059,-0.2,0.030260449,2942,66
21.6325195,0.936807886,-0.2,0.104353985,2943,66
20.64489041,0.947725632,-0.2,-0.055581466,2944,66
3.276095237,0.518828713,-0.2,-0.071903459,2945,66
3.676071272,0.641116629,-0.2,0.582089937,2946,66
19.30585662,0.944040396,-0.2,0.371660406,2947,66
14.81019919,0.948663061,-0.2,0.102718597,2948,66
2.802159881,0.672728837,-0.2,-0.018179249,2949,66
5.304997644,0.579884538,-0.2,0.396588657,2950,66
9.624297377,0.626674433,-0.2,0.101868898,2951,66
6.024831948,0.695908877,-0.2,0.226905614,2952,66
9.177995424,0.771134909,-0.2,0.080377185,2953,66
9.632372501,0.730477234,-0.2,0.377702251,2954,66
12.00434921,0.70810492,-0.2,0.175132282,2955,66
8.420510673,0.836695201,-0.2,0.5189383,2956,66
18.93428108,0.904626965,-0.2,0.097476041,2957,66
12.60254736,0.860615778,-0.2,-0.092718812,2958,66
13.68001462,0.850774216,-0.2,0.010079292,2959,66
18.52960874,0.804623566,-0.2,0.032832874,2960,66
10.78849851,0.780619128,-0.2,0.100955605,2961,66
10.57982987,0.845233946,-0.2,0.092996765,2962,66
12.97803914,0.889728546,-0.2,-0.046869256,2963,66
10.64918776,0.898316917,-0.2,0.117478829,2964,66
10.13766245,0.854709192,-0.2,0.063160088,2965,66
10.25941519,0.813645761,-0.2,0.141198437,2966,66
31.84977237,0.921690483,-0.2,-0.625489904,2967,66
10.25274597,0.969235583,-0.2,0.670870244,2968,66
20.69104154,0.928083295,-0.2,-0.262451064,2969,66
25.39700573,0.952671132,-0.2,-0.304722048,2970,66
5.024798503,0.74403524,-0.2,0.473065614,2971,66
10.61983051,0.816680622,-0.2,0.488151334,2972,66
13.10969107,0.840676881,-0.2,0.265224271,2973,66
7.281826694,0.790462437,-0.2,0.050777534,2974,66
5.273746297,0.739720759,-0.2,0.461935473,2975,66
12.73838294,0.819977742,-0.2,0.639063742,2976,66
10.5320226,0.846849974,-0.2,0.178617334,2977,66
8.295637408,0.845047514,-0.2,0.059119196,2978,66
16.01528957,0.907815395,-0.2,0.519130031,2979,66
14.3657579,0.895207531,-0.2,0.322513471,2980,66
15.6016153,0.872951435,-0.2,0.307286736,2981,66
9.093101781,0.807576514,-0.2,0.28315261,2982,66
9.884710416,0.755785977,-0.2,0.379741687,2983,66
13.43966517,0.843970704,-0.2,0.216410318,2984,66
10.43772006,0.762878382,-0.2,0.495600035,2985,66
17.56722801,0.882674054,-0.028571429,0.024039586,2986,67
14.27607089,0.857561169,-0.028571429,-0.082149165,2987,67
15.97294901,0.740692424,-0.028571429,0.233249123,2988,67
10.84478216,0.688419103,-0.028571429,0.464357724,2989,67
23.55461314,0.803936014,-0.028571429,0.024757839,2990,67
17.46676845,0.829761946,-0.028571429,0.0379493,2991,67
19.31896478,0.756058774,-0.028571429,0.030260449,2992,67
22.92116271,0.831720237,-0.028571429,0.104353985,2993,67
22.72621614,0.732356101,-0.028571429,-0.071903459,2994,67
16.88427079,0.797800128,-0.028571429,-0.018179249,2995,67
12.4366957,0.700219886,-0.028571429,0.396588657,2996,67
13.05913856,0.693843302,-0.028571429,0.101868898,2997,67
14.62759037,0.753693393,-0.028571429,0.226905614,2998,67
11.51277551,0.787657246,-0.028571429,0.080377185,2999,67
12.20140975,0.726566861,-0.028571429,0.377702251,3000,67
13.00575257,0.681445554,-0.028571429,0.175132282,3001,67
16.72320543,0.848696288,-0.028571429,0.5189383,3002,67
14.23151433,0.853274147,-0.028571429,-0.092718812,3003,67
18.23450575,0.825359586,-0.028571429,0.010079292,3004,67
17.87563705,0.772594515,-0.028571429,0.032832874,3005,67
7.548191836,0.715154067,-0.028571429,0.100955605,3006,67
16.73516657,0.801817733,-0.028571429,0.092996765,3007,67
21.13825206,0.869610794,-0.028571429,-0.046869256,3008,67
14.88957353,0.848014024,-0.028571429,0.117478829,3009,67
20.73433867,0.77925247,-0.028571429,0.063160088,3010,67
10.48829347,0.68914416,-0.028571429,0.141198437,3011,67
24.80767018,0.906480824,-0.028571429,-0.262451064,3012,67
17.4022987,0.845679103,-0.028571429,0.461935473,3013,67
16.00909117,0.923911839,-0.028571429,0.059119196,3014,67
18.41879203,0.887986882,-0.028571429,0.307286736,3015,67
14.76999661,0.842844585,-0.028571429,0.28315261,3016,67
14.86709117,0.813347193,-0.028571429,0.379741687,3017,67
5.067691782,0.428123002,-0.771428571,-0.071903459,3018,68
7.775474262,0.610923103,-0.771428571,0.582089937,3019,68
9.63137581,0.650820398,-0.771428571,-0.018179249,3020,68
7.345161673,0.526141535,-0.771428571,0.396588657,3021,68
11.4303412,0.591651829,-0.771428571,0.101868898,3022,68
8.341642524,0.679035593,-0.771428571,0.226905614,3023,68
9.682417054,0.766577583,-0.771428571,0.080377185,3024,68
9.572585858,0.694086167,-0.771428571,0.175132282,3025,68
13.08902212,0.777639708,-0.771428571,0.100955605,3026,68
8.06514104,0.84813937,-0.771428571,0.059119196,3027,68
12.54348436,0.749140876,-0.771428571,0.379741687,3028,68
8.978930894,0.758425246,-0.714285714,0.024039586,3029,69
11.69933331,0.783155888,-0.714285714,-0.082149165,3030,69
11.72698597,0.789535112,-0.714285714,0.0379493,3031,69
4.767494101,0.283055723,-0.714285714,-0.071903459,3032,69
8.229902794,0.202896906,-0.714285714,0.582089937,3033,69
13.92497038,0.801142142,-0.714285714,0.371660406,3034,69
3.762977544,0.19336955,-0.714285714,-0.018179249,3035,69
4.866066173,0.399115822,-0.714285714,0.377702251,3036,69
3.428877367,0.3990979,-0.714285714,0.175132282,3037,69
11.73487111,0.6082264,-0.714285714,0.5189383,3038,69
15.62161963,0.659661282,-0.714285714,-0.092718812,3039,69
10.5056699,0.650488785,-0.714285714,0.010079292,3040,69
13.50312556,0.571593321,-0.714285714,0.032832874,3041,69
9.075367761,0.560653088,-0.714285714,0.100955605,3042,69
9.702906781,0.651677551,-0.714285714,0.092996765,3043,69
6.259808304,0.715224201,-0.714285714,-0.046869256,3044,69
5.837653638,0.743356673,-0.714285714,0.117478829,3045,69
9.568489954,0.689051683,-0.714285714,0.063160088,3046,69
5.507349635,0.663136704,-0.714285714,0.141198437,3047,69
9.321668306,0.495768353,-0.714285714,0.473065614,3048,69
12.53730434,0.650355383,-0.714285714,0.265224271,3049,69
5.495980349,0.549391224,-0.714285714,0.050777534,3050,69
7.408859561,0.413145886,-0.714285714,0.461935473,3051,69
9.155719524,0.633255145,-0.714285714,0.178617334,3052,69
4.469496616,0.646495499,-0.714285714,0.059119196,3053,69
12.48034455,0.676572111,-0.714285714,0.307286736,3054,69
4.338951486,0.543056219,-0.714285714,0.28315261,3055,69
7.374957627,0.647385793,-0.714285714,0.216410318,3056,69
6.903216642,0.432155874,-0.714285714,0.495600035,3057,69
10.45217681,0.576984181,-0.657142857,0.283230671,3058,70
9.772220833,0.538671096,-0.657142857,-0.082149165,3059,70
8.136252208,0.584381179,-0.657142857,0.233249123,3060,70
8.019513701,0.494126253,-0.657142857,0.024757839,3061,70
9.946858801,0.457364578,-0.657142857,0.0379493,3062,70
6.9646249,0.514493558,-0.657142857,-0.396144089,3063,70
17.83908069,0.402775106,-0.657142857,-0.37610716,3064,70
9.291996556,0.47963134,-0.657142857,0.030260449,3065,70
18.6415906,0.382661559,-0.657142857,-0.015512702,3066,70
8.982115564,0.319086351,-0.657142857,0.104353985,3067,70
8.859435648,0.19844475,-0.657142857,0.138969263,3068,70
11.58295299,0.352004115,-0.657142857,-0.152173471,3069,70
20.09468586,0.420070577,-0.657142857,-0.201876111,3070,70
7.309521188,0.19161816,-0.657142857,-0.219813961,3071,70
9.75547026,0.307712794,-0.657142857,0.056352968,3072,70
7.289101454,0.293809599,-0.657142857,0.327816172,3073,70
18.2768378,0.521286365,-0.657142857,-0.315072859,3074,70
12.13307051,0.389216799,-0.657142857,-0.226736799,3075,70
10.26258252,0.45876457,-0.657142857,0.174920113,3076,70
14.42697473,0.42960525,-0.657142857,-0.055581466,3077,70
5.252466087,0.71257662,-0.657142857,0.100955605,3078,70
9.02853255,0.671409661,-0.657142857,0.092996765,3079,70
14.34224878,0.605357156,-0.657142857,0.117478829,3080,70
14.14210734,0.605270552,-0.657142857,0.063160088,3081,70
12.29304682,0.644475295,-0.657142857,0.141198437,3082,70
11.76884871,0.750081074,-0.771428571,0.024039586,3083,71
11.50012174,0.676429655,-0.771428571,-0.082149165,3084,71
9.085697552,0.466015977,-0.771428571,0.233249123,3085,71
1.435618334,0.132652095,-0.771428571,0.464357724,3086,71
10.48567594,0.561806312,-0.771428571,0.024757839,3087,71
13.22072237,0.603547368,-0.771428571,0.0379493,3088,71
9.162139488,0.398755437,-0.771428571,0.030260449,3089,71
12.7376764,0.473381394,-0.771428571,-0.015512702,3090,71
12.78186606,0.572302475,-0.771428571,0.104353985,3091,71
3.409633411,0.725091849,-0.771428571,0.101868898,3092,71
5.239856868,0.724230768,-0.771428571,0.080377185,3093,71
8.303740121,0.665908731,-0.771428571,0.377702251,3094,71
2.904961273,0.625913484,-0.771428571,0.175132282,3095,71
5.879710877,0.769238191,-0.771428571,0.5189383,3096,71
8.938383523,0.700365815,-0.771428571,0.010079292,3097,71
11.87994949,0.649548799,-0.771428571,0.032832874,3098,71
5.084722215,0.564673944,-0.771428571,0.100955605,3099,71
12.35405197,0.652255726,-0.771428571,0.092996765,3100,71
11.08807468,0.684626523,-0.771428571,0.117478829,3101,71
8.570169193,0.573286995,-0.771428571,0.063160088,3102,71
8.337865434,0.403485338,-0.771428571,0.141198437,3103,71
11.18467702,0.784635533,-0.771428571,0.379741687,3104,71
7.126163063,0.770526155,-0.771428571,0.024039586,3105,72
8.429039091,0.818117594,-0.771428571,0.283230671,3106,72
8.603673634,0.796059692,-0.771428571,-0.082149165,3107,72
8.094806977,0.718616239,-0.771428571,0.233249123,3108,72
7.349081575,0.776971485,-0.771428571,0.024757839,3109,72
8.647803189,0.802933903,-0.771428571,0.0379493,3110,72
7.860642467,0.793989549,-0.771428571,0.030260449,3111,72
8.967931757,0.845468847,-0.771428571,0.104353985,3112,72
11.14912104,0.843951276,-0.771428571,-0.055581466,3113,72
7.369423315,0.232729436,-0.771428571,-0.071903459,3114,72
7.911055555,0.140102093,-0.771428571,0.582089937,3115,72
12.22581286,0.805110101,-0.771428571,0.371660406,3116,72
7.469036082,0.811309722,-0.771428571,0.102718597,3117,72
4.649666655,0.888225825,-0.771428571,0.077653643,3118,72
5.235666147,0.166488961,-0.771428571,-0.018179249,3119,72
2.491646042,-0.0143467,-0.771428571,0.396588657,3120,72
1.975955465,0.123423027,-0.771428571,0.101868898,3121,72
4.344974108,0.258440389,-0.771428571,0.226905614,3122,72
5.708519948,0.489457824,-0.771428571,0.080377185,3123,72
4.893975889,0.432982489,-0.771428571,0.377702251,3124,72
5.487667993,0.43431793,-0.771428571,0.175132282,3125,72
7.294244306,0.622481084,-0.771428571,0.5189383,3126,72
10.64998122,0.743283823,-0.771428571,0.097476041,3127,72
3.692153843,0.673835105,-0.771428571,-0.092718812,3128,72
5.60376659,0.666915738,-0.771428571,0.010079292,3129,72
9.194770253,0.593323637,-0.771428571,0.032832874,3130,72
4.349586187,0.584801012,-0.771428571,0.100955605,3131,72
3.621160035,0.669374231,-0.771428571,0.092996765,3132,72
4.508347813,0.728166306,-0.771428571,-0.046869256,3133,72
4.078431071,0.757210636,-0.771428571,0.117478829,3134,72
5.26431382,0.706296257,-0.771428571,0.063160088,3135,72
5.352681571,0.682088192,-0.771428571,0.141198437,3136,72
2.393491174,0.857726678,-0.771428571,0.193360674,3137,72
14.84511031,0.77431335,-0.771428571,-0.625489904,3138,72
14.98852895,0.78896579,-0.771428571,-0.262451064,3139,72
12.72244473,0.826251079,-0.771428571,-0.304722048,3140,72
12.16760453,0.838477764,-0.771428571,-0.428875972,3141,72
11.87917506,0.647188653,-0.771428571,0.265224271,3142,72
9.041460059,0.544276668,-0.771428571,0.050777534,3143,72
6.107274351,0.406807221,-0.771428571,0.461935473,3144,72
12.48040464,0.637998223,-0.771428571,0.178617334,3145,72
6.732458689,0.645970354,-0.771428571,0.059119196,3146,72
9.728746065,0.687150349,-0.771428571,0.307286736,3147,72
7.275328171,0.556612124,-0.771428571,0.28315261,3148,72
9.087491403,0.428430179,-0.771428571,0.379741687,3149,72
10.0827526,0.646164539,-0.771428571,0.216410318,3150,72
7.97025721,0.447961315,-0.771428571,0.495600035,3151,72
12.0442725,0.80546862,-0.828571429,0.024039586,3152,73
13.89581232,0.801811474,-0.828571429,-0.082149165,3153,73
8.190189253,0.474748834,-0.828571429,-0.071903459,3154,73
2.44981632,0.574613017,-0.828571429,0.582089937,3155,73
7.05521084,0.575551202,-0.828571429,-0.018179249,3156,73
5.513546953,0.371442204,-0.828571429,0.396588657,3157,73
5.433295501,0.366957589,-0.828571429,0.101868898,3158,73
6.545609215,0.512257813,-0.828571429,0.226905614,3159,73
1.817140611,0.610720625,-0.828571429,0.080377185,3160,73
2.206173157,0.51069167,-0.828571429,0.377702251,3161,73
2.510776772,0.439197317,-0.828571429,0.175132282,3162,73
8.818945515,0.717724507,-0.828571429,0.5189383,3163,73
6.735874108,0.740725278,-0.828571429,-0.092718812,3164,73
7.052318768,0.714098739,-0.828571429,0.010079292,3165,73
10.53897054,0.63290387,-0.828571429,0.032832874,3166,73
7.012916654,0.570634804,-0.828571429,0.100955605,3167,73
10.60624344,0.695523801,-0.828571429,0.092996765,3168,73
12.92335096,0.774740819,-0.828571429,0.117478829,3169,73
17.73462715,0.698064427,-0.828571429,0.063160088,3170,73
9.896666105,0.617384814,-0.828571429,0.141198437,3171,73
6.584071689,0.740006144,-0.828571429,0.050777534,3172,73
4.480357129,0.665010674,-0.828571429,0.461935473,3173,73
6.052817526,0.773889046,-0.828571429,0.178617334,3174,73
6.873063364,0.7950977,-0.828571429,0.059119196,3175,73
7.936195562,0.775290855,-0.828571429,0.307286736,3176,73
6.928441383,0.691724231,-0.828571429,0.28315261,3177,73
11.05022172,0.62791321,-0.828571429,0.379741687,3178,73
4.140869474,0.748019979,-0.485714286,0.024039586,3179,74
3.639656577,0.781694018,-0.485714286,0.283230671,3180,74
9.074139078,0.75388799,-0.485714286,-0.082149165,3181,74
9.303870162,0.666582299,-0.485714286,0.233249123,3182,74
8.205053321,0.724377036,-0.485714286,0.024757839,3183,74
9.038418003,0.751298406,-0.485714286,0.0379493,3184,74
13.17349991,0.814249323,-0.485714286,-0.396144089,3185,74
15.6470093,0.799602907,-0.485714286,-0.37610716,3186,74
8.693135223,0.733159184,-0.485714286,0.030260449,3187,74
10.59390391,0.770586594,-0.485714286,-0.015512702,3188,74
13.27085905,0.788530959,-0.485714286,0.104353985,3189,74
10.24609682,0.795423178,-0.485714286,-0.055581466,3190,74
2.730128202,0.644095191,-0.485714286,-0.071903459,3191,74
4.004572387,0.632926341,-0.485714286,0.582089937,3192,74
16.89224674,0.871111203,-0.485714286,0.590860127,3193,74
17.40232743,0.922497831,-0.485714286,0.460068738,3194,74
22.78044117,0.894792603,-0.485714286,0.336701259,3195,74
22.40782676,0.954124951,-0.485714286,0.260980058,3196,74
14.6796594,0.835536103,-0.485714286,0.371660406,3197,74
5.529177154,0.79156657,-0.485714286,0.110682522,3198,74
7.899367063,0.830237266,-0.485714286,0.102718597,3199,74
18.70750651,0.930906495,-0.485714286,0.362074807,3200,74
5.596811592,0.611970104,-0.485714286,-0.018179249,3201,74
7.204998265,0.568906046,-0.485714286,0.396588657,3202,74
5.432752525,0.536366299,-0.485714286,0.101868898,3203,74
4.348333014,0.548920201,-0.485714286,0.226905614,3204,74
3.388214869,0.582556653,-0.485714286,0.080377185,3205,74
5.650442461,0.536574364,-0.485714286,0.377702251,3206,74
2.25059992,0.525258168,-0.485714286,0.175132282,3207,74
4.709957537,0.661953978,-0.485714286,0.5189383,3208,74
5.902474058,0.752378236,-0.485714286,0.097476041,3209,74
6.798036481,0.682507382,-0.485714286,-0.092718812,3210,74
7.285334584,0.661331405,-0.485714286,0.010079292,3211,74
9.933403244,0.600397536,-0.485714286,0.032832874,3212,74
8.462765505,0.576645519,-0.485714286,0.100955605,3213,74
5.053197008,0.650331052,-0.485714286,0.092996765,3214,74
5.31714209,0.717674473,-0.485714286,-0.046869256,3215,74
4.341508954,0.723318899,-0.485714286,0.117478829,3216,74
6.529073441,0.664986315,-0.485714286,0.063160088,3217,74
5.447806898,0.63400675,-0.485714286,0.141198437,3218,74
19.70766095,0.768697874,-0.485714286,-0.625489904,3219,74
5.100637215,0.896049111,-0.485714286,0.065617987,3220,74
3.32400361,0.868476553,-0.485714286,0.022450377,3221,74
2.535902206,0.911855653,-0.485714286,0.811120937,3222,74
3.024797514,0.841256415,-0.485714286,0.670870244,3223,74
15.05234865,0.771754917,-0.485714286,-0.262451064,3224,74
8.162879394,0.840913008,-0.485714286,0.212276275,3225,74
9.448470776,0.809964038,-0.485714286,-0.428875972,3226,74
9.145233731,0.710077877,-0.485714286,0.473065614,3227,74
10.10295006,0.764762012,-0.485714286,0.265224271,3228,74
11.63381279,0.712280949,-0.485714286,0.050777534,3229,74
7.075888637,0.654356913,-0.485714286,0.461935473,3230,74
12.30548658,0.689758102,-0.485714286,0.639063742,3231,74
7.787239562,0.723059569,-0.485714286,0.178617334,3232,74
11.45392509,0.75256022,-0.485714286,0.059119196,3233,74
17.24169075,0.813859753,-0.485714286,0.519130031,3234,74
16.34527455,0.762803813,-0.485714286,0.322513471,3235,74
8.501223441,0.715106879,-0.485714286,0.307286736,3236,74
1.992761902,0.643647068,-0.485714286,0.28315261,3237,74
5.374383686,0.604045557,-0.485714286,0.379741687,3238,74
14.71998641,0.755760465,-0.485714286,0.216410318,3239,74
4.129152455,0.60775215,-0.485714286,0.495600035,3240,74
7.897949101,0.764934494,-0.6,0.024039586,3241,75
12.29583263,0.788231257,-0.6,-0.082149165,3242,75
11.22029411,0.704831058,-0.6,0.233249123,3243,75
12.5679513,0.793652814,-0.6,0.0379493,3244,75
6.897890982,0.250398445,-0.6,-0.071903459,3245,75
5.81914083,0.205713526,-0.6,0.582089937,3246,75
11.97864767,0.858300025,-0.6,0.336701259,3247,75
9.240833296,0.808177578,-0.6,0.371660406,3248,75
7.476764006,0.81288239,-0.6,0.102718597,3249,75
3.626292873,0.890600892,-0.6,0.077653643,3250,75
5.310649678,0.210804766,-0.6,-0.018179249,3251,75
2.114142852,-0.092966583,-0.6,0.396588657,3252,75
2.744959016,0.043490719,-0.6,0.101868898,3253,75
3.630785039,0.239562644,-0.6,0.226905614,3254,75
7.922556406,0.47907641,-0.6,0.080377185,3255,75
7.973292921,0.408684987,-0.6,0.377702251,3256,75
6.939272296,0.402693948,-0.6,0.175132282,3257,75
8.66570251,0.618665456,-0.6,0.5189383,3258,75
6.347188354,0.668440498,-0.6,-0.092718812,3259,75
7.286693352,0.658552549,-0.6,0.010079292,3260,75
13.25351274,0.579804288,-0.6,0.032832874,3261,75
8.785243309,0.565807185,-0.6,0.100955605,3262,75
11.03480856,0.658749938,-0.6,0.092996765,3263,75
6.553876715,0.72269111,-0.6,-0.046869256,3264,75
7.670971255,0.749289747,-0.6,0.117478829,3265,75
10.87336195,0.694172888,-0.6,0.063160088,3266,75
5.26839634,0.665422444,-0.6,0.141198437,3267,75
15.74237593,0.771389321,-0.6,-0.625489904,3268,75
16.58445055,0.784781207,-0.6,-0.262451064,3269,75
8.965277464,0.504704471,-0.6,0.473065614,3270,75
13.16021276,0.659243616,-0.6,0.265224271,3271,75
4.825432623,0.560368834,-0.6,0.050777534,3272,75
6.979183333,0.428036634,-0.6,0.461935473,3273,75
11.1166002,0.643720781,-0.6,0.178617334,3274,75
6.824851647,0.656019029,-0.6,0.059119196,3275,75
5.923512471,0.758954317,-0.6,0.519130031,3276,75
8.555740763,0.685776474,-0.6,0.307286736,3277,75
3.123603688,0.555720418,-0.6,0.28315261,3278,75
8.314565533,0.42948798,-0.6,0.379741687,3279,75
8.833510061,0.656759485,-0.6,0.216410318,3280,75
8.763800545,0.448384992,-0.6,0.495600035,3281,75
14.37326685,0.708234513,-0.257142857,0.024039586,3282,76
15.50814302,0.686828379,-0.257142857,0.283230671,3283,76
13.93941175,0.625467464,-0.257142857,-0.082149165,3284,76
10.88998163,0.398048531,-0.257142857,0.233249123,3285,76
2.549117494,-0.020684606,-0.257142857,0.464357724,3286,76
13.50497686,0.497525022,-0.257142857,0.024757839,3287,76
11.7502,0.542717059,-0.257142857,0.0379493,3288,76
27.81205134,0.689361954,-0.257142857,-0.396144089,3289,76
20.70802019,0.61241011,-0.257142857,-0.37610716,3290,76
8.914594775,0.302141021,-0.257142857,0.030260449,3291,76
11.76999575,0.387599471,-0.257142857,-0.015512702,3292,76
11.98849448,0.50340893,-0.257142857,0.104353985,3293,76
17.14898248,0.565437813,-0.257142857,0.138969263,3294,76
14.32910674,0.65375008,-0.257142857,-0.152173471,3295,76
32.19543135,0.71784577,-0.257142857,-0.201876111,3296,76
16.57541251,0.577894411,-0.257142857,-0.219813961,3297,76
16.65448588,0.683072813,-0.257142857,0.056352968,3298,76
6.365799243,0.654774776,-0.257142857,0.327816172,3299,76
12.74734874,0.724959528,-0.257142857,-0.226736799,3300,76
17.57589543,0.746191162,-0.257142857,0.174920113,3301,76
21.99647472,0.620297144,-0.257142857,-0.055581466,3302,76
16.43452464,0.81263724,-0.257142857,-0.071903459,3303,76
10.91267153,0.82151406,-0.257142857,0.582089937,3304,76
10.8692226,0.962065276,-0.257142857,0.590860127,3305,76
9.669126124,0.800677528,-0.257142857,-0.018179249,3306,76
8.565091943,0.744737457,-0.257142857,0.396588657,3307,76
4.986241069,0.703125879,-0.257142857,0.101868898,3308,76
8.014343392,0.717385605,-0.257142857,0.226905614,3309,76
3.290866147,0.692374847,-0.257142857,0.080377185,3310,76
6.188416599,0.635264386,-0.257142857,0.377702251,3311,76
3.074312931,0.597216306,-0.257142857,0.175132282,3312,76
11.92297782,0.735248845,-0.257142857,0.5189383,3313,76
23.19480114,0.787077228,-0.257142857,0.097476041,3314,76
10.12241078,0.71323626,-0.257142857,-0.092718812,3315,76
12.90069766,0.659662159,-0.257142857,0.010079292,3316,76
12.57803641,0.609885483,-0.257142857,0.032832874,3317,76
6.672106114,0.52340035,-0.257142857,0.100955605,3318,76
13.87687285,0.607698532,-0.257142857,0.092996765,3319,76
18.70966061,0.71061952,-0.257142857,-0.046869256,3320,76
15.15242555,0.637119614,-0.257142857,0.117478829,3321,76
9.529365141,0.518495136,-0.257142857,0.063160088,3322,76
8.16474127,0.342286667,-0.257142857,0.141198437,3323,76
27.18530485,0.763031098,-0.257142857,-0.352141716,3324,76
25.84333183,0.859831697,-0.257142857,-0.342470476,3325,76
37.35126504,0.774857633,-0.257142857,-0.625489904,3326,76
18.80394108,0.851771583,-0.257142857,0.670870244,3327,76
23.52468703,0.748759153,-0.257142857,-0.262451064,3328,76
19.25274006,0.820856781,-0.257142857,0.212276275,3329,76
23.39305666,0.749530746,-0.257142857,-0.428875972,3330,76
15.41944552,0.897070858,-0.257142857,0.265224271,3331,76
13.75502454,0.865005725,-0.257142857,0.050777534,3332,76
11.60901805,0.826029073,-0.257142857,0.461935473,3333,76
11.64570736,0.817826148,-0.257142857,0.639063742,3334,76
11.10159448,0.838325506,-0.257142857,0.178617334,3335,76
15.75246647,0.879933102,-0.257142857,0.059119196,3336,76
13.24563702,0.777220025,-0.257142857,0.307286736,3337,76
13.76299023,0.757861329,-0.257142857,0.28315261,3338,76
11.84422222,0.756703758,-0.257142857,0.379741687,3339,76
16.86709815,0.884567089,-0.257142857,0.216410318,3340,76
8.760034247,0.755376142,-0.257142857,0.495600035,3341,76
20.33314044,0.865596036,-0.257142857,0.051455923,3342,76
26.13577433,0.812924351,-0.257142857,0.172814635,3343,76
12.70447952,0.701013502,-0.428571429,0.024039586,3344,77
11.37873016,0.704582916,-0.428571429,0.283230671,3345,77
14.47584194,0.7229819,-0.428571429,-0.082149165,3346,77
17.89520047,0.752566972,-0.428571429,0.0379493,3347,77
12.12824802,0.758919404,-0.428571429,-0.201876111,3348,77
7.962097714,0.767747364,-0.428571429,0.174920113,3349,77
14.7106492,0.841989247,-0.428571429,0.590860127,3350,77
15.23130001,0.862869808,-0.428571429,0.460068738,3351,77
8.847598544,0.82859955,-0.428571429,0.336701259,3352,77
10.916886,0.759056862,-0.428571429,0.371660406,3353,77
10.87777551,0.71751923,-0.428571429,0.110682522,3354,77
9.528709252,0.734410534,-0.428571429,0.102718597,3355,77
6.843858561,0.762756821,-0.428571429,0.362074807,3356,77
21.41463518,0.880651552,-0.428571429,0.101868898,3357,77
7.847955148,0.843125229,-0.428571429,0.226905614,3358,77
10.28073927,0.793657625,-0.428571429,0.080377185,3359,77
12.33974068,0.750578051,-0.428571429,0.5189383,3360,77
9.569576793,0.711340794,-0.428571429,0.097476041,3361,77
9.708285121,0.730484203,-0.428571429,-0.092718812,3362,77
12.33401395,0.738922,-0.428571429,0.010079292,3363,77
18.62864461,0.774969442,-0.428571429,0.032832874,3364,77
17.42392895,0.805815941,-0.428571429,0.100955605,3365,77
